"nb_threads","pattern","size","value","input_instance","implementation","run_instance","time"
3,decreasing,1024,123456,1,drake,1,0.119921
3,decreasing,1024,123456,1,drake,2,0.118104
3,decreasing,4096,123456,1,parallel,1,1.043246
3,decreasing,4096,123456,1,parallel,2,1.002876
3,decreasing,4096,123456,1,drake,1,0.215955
3,decreasing,4096,123456,1,drake,2,0.231879
3,decreasing,16384,123456,1,parallel,1,11.942957
3,decreasing,16384,123456,1,parallel,2,11.957344
3,decreasing,16384,123456,1,drake,1,0.771976
3,decreasing,16384,123456,1,drake,2,0.774280
3,constant,1024,123456,1,parallel,1,0.155331
3,constant,1024,123456,1,parallel,2,0.138080
3,constant,1024,123456,1,drake,1,0.085558
3,constant,1024,123456,1,drake,2,0.066141
3,constant,4096,123456,1,parallel,1,0.518096
3,constant,4096,123456,1,parallel,2,0.231250
3,constant,4096,123456,1,drake,1,0.084301
3,constant,4096,123456,1,drake,2,0.101901
3,constant,16384,123456,1,parallel,1,0.876950
3,constant,16384,123456,1,parallel,2,0.608333
3,constant,16384,123456,1,drake,1,0.141991
3,constant,16384,123456,1,drake,2,0.133330
4,uniform-random,1024,123456,1,parallel,1,0.216793
4,uniform-random,1024,123456,1,parallel,2,0.477028
4,uniform-random,1024,123456,1,drake,1,0.150861
4,uniform-random,1024,123456,1,drake,2,0.146321
4,uniform-random,1024,123456,2,parallel,1,0.552110
4,uniform-random,1024,123456,2,parallel,2,0.194513
4,uniform-random,1024,123456,2,drake,1,0.150302
4,uniform-random,1024,123456,2,drake,2,0.147438
4,uniform-random,4096,123456,1,parallel,1,0.612454
4,uniform-random,4096,123456,1,parallel,2,0.610988
4,uniform-random,4096,123456,1,drake,1,0.405578
4,uniform-random,4096,123456,1,drake,2,0.446158
4,uniform-random,4096,123456,2,parallel,1,0.650938
4,uniform-random,4096,123456,2,parallel,2,0.649261
4,uniform-random,4096,123456,2,drake,1,0.419129
4,uniform-random,4096,123456,2,drake,2,0.435192
4,uniform-random,16384,123456,1,parallel,1,1.203535
4,uniform-random,16384,123456,1,parallel,2,1.114974
4,uniform-random,16384,123456,1,drake,1,1.613515
4,uniform-random,16384,123456,1,drake,2,1.640474
4,uniform-random,16384,123456,2,parallel,1,1.234546
4,uniform-random,16384,123456,2,parallel,2,1.324365
4,uniform-random,16384,123456,2,drake,1,1.655490
4,uniform-random,16384,123456,2,drake,2,1.612397
4,increasing,1024,123456,1,parallel,1,0.435122
4,increasing,1024,123456,1,parallel,2,0.169090
4,increasing,1024,123456,1,drake,1,0.149814
4,increasing,1024,123456,1,drake,2,0.110980
4,increasing,4096,123456,1,parallel,1,0.215745
4,increasing,4096,123456,1,parallel,2,0.212323
4,increasing,4096,123456,1,drake,1,0.232368
4,increasing,4096,123456,1,drake,2,0.231670
4,increasing,16384,123456,1,parallel,1,0.634035
4,increasing,16384,123456,1,parallel,2,0.708977
4,increasing,16384,123456,1,drake,1,0.786084
4,increasing,16384,123456,1,drake,2,0.782032
4,decreasing,1024,123456,1,parallel,1,0.268267
4,decreasing,1024,123456,1,parallel,2,0.586332
4,decreasing,1024,123456,1,drake,1,0.109933
4,decreasing,1024,123456,1,drake,2,0.104276
4,decreasing,4096,123456,1,parallel,1,1.093812
4,decreasing,4096,123456,1,parallel,2,1.025436
4,decreasing,4096,123456,1,drake,1,0.230203
4,decreasing,4096,123456,1,drake,2,0.231740
4,decreasing,16384,123456,1,parallel,1,11.922283
4,decreasing,16384,123456,1,parallel,2,11.877304
4,decreasing,16384,123456,1,drake,1,0.757308
4,decreasing,16384,123456,1,drake,2,0.772464
4,constant,1024,123456,1,parallel,1,0.156728
4,constant,1024,123456,1,parallel,2,0.503080
4,constant,1024,123456,1,drake,1,0.075989
4,constant,1024,123456,1,drake,2,0.073824
4,constant,4096,123456,1,parallel,1,0.528223
4,constant,4096,123456,1,parallel,2,0.252133
4,constant,4096,123456,1,drake,1,0.089539
4,constant,4096,123456,1,drake,2,0.086256
4,constant,16384,123456,1,parallel,1,0.864238
4,constant,16384,123456,1,parallel,2,0.650448
4,constant,16384,123456,1,drake,1,0.147508
4,constant,16384,123456,1,drake,2,0.144715
